    171, -0.400000006, -0.100000001
    172, -0.349999994, -0.100000001
    173, -0.300000012, -0.100000001
    174,        -0.25, -0.100000001
    175, -0.200000003, -0.100000001
    176, -0.150000006, -0.100000001
    177, -0.100000001, -0.100000001
    178, -0.0500000007, -0.100000001
    179,           0., -0.100000001
    180, 0.0500000007, -0.100000001
    181,  0.100000001, -0.100000001
    182,  0.150000006, -0.100000001
    183,  0.200000003, -0.100000001
    184,         0.25, -0.100000001
    185,  0.300000012, -0.100000001
    186,  0.349999994, -0.100000001
    187,  0.400000006, -0.100000001
    188,  0.449999988, -0.100000001
    189,          0.5, -0.100000001
    190,         -0.5, -0.0500000007
    191, -0.449999988, -0.0500000007
    192, -0.400000006, -0.0500000007
    193, -0.349999994, -0.0500000007
    194, -0.300000012, -0.0500000007
    195,        -0.25, -0.0500000007
    196, -0.200000003, -0.0500000007
    197, -0.150000006, -0.0500000007
    198, -0.100000001, -0.0500000007
    199, -0.0500000007, -0.0500000007
    200,           0., -0.0500000007
    201, 0.0500000007, -0.0500000007
    202,  0.100000001, -0.0500000007
    203,  0.150000006, -0.0500000007
    204,  0.200000003, -0.0500000007
    205,         0.25, -0.0500000007
    206,  0.300000012, -0.0500000007
    207,  0.349999994, -0.0500000007
    208,  0.400000006, -0.0500000007
    209,  0.449999988, -0.0500000007
    210,          0.5, -0.0500000007
    211,         -0.5,           0.
    212, -0.449999988,           0.
    213, -0.400000006,           0.
    214, -0.349999994,           0.
    215, -0.300000012,           0.
    216,        -0.25,           0.
    217, -0.200000003,           0.
    218, -0.150000006,           0.
    219, -0.100000001,           0.
    220, -0.0500000007,           0.
    221,           0.,           0.
    222, 0.0500000007,           0.
    223,  0.100000001,           0.
    224,  0.150000006,           0.
    225,  0.200000003,           0.
    226,         0.25,           0.
    227,  0.300000012,           0.
    228,  0.349999994,           0.
    229,  0.400000006,           0.
    230,  0.449999988,           0.
    231,          0.5,           0.
    232,         -0.5, 0.0500000007
    233, -0.449999988, 0.0500000007
    234, -0.400000006, 0.0500000007
    235, -0.349999994, 0.0500000007
    236, -0.300000012, 0.0500000007
    237,        -0.25, 0.0500000007
    238, -0.200000003, 0.0500000007
    239, -0.150000006, 0.0500000007
    240, -0.100000001, 0.0500000007
    241, -0.0500000007, 0.0500000007
    242,           0., 0.0500000007
    243, 0.0500000007, 0.0500000007
    244,  0.100000001, 0.0500000007
    245,  0.150000006, 0.0500000007
    246,  0.200000003, 0.0500000007
    247,         0.25, 0.0500000007
    248,  0.300000012, 0.0500000007
    249,  0.349999994, 0.0500000007
    250,  0.400000006, 0.0500000007
    251,  0.449999988, 0.0500000007
    252,          0.5, 0.0500000007
    253,         -0.5,  0.100000001
    254, -0.449999988,  0.100000001
    255, -0.400000006,  0.100000001
    256, -0.349999994,  0.100000001
    257, -0.300000012,  0.100000001
    258,        -0.25,  0.100000001
    259, -0.200000003,  0.100000001
    260, -0.150000006,  0.100000001
    261, -0.100000001,  0.100000001
    262, -0.0500000007,  0.100000001
    263,           0.,  0.100000001
    264, 0.0500000007,  0.100000001
    265,  0.100000001,  0.100000001
    266,  0.150000006,  0.100000001
    267,  0.200000003,  0.100000001
    268,         0.25,  0.100000001
    269,  0.300000012,  0.100000001
    270,  0.349999994,  0.100000001
    271,  0.400000006,  0.100000001
    272,  0.449999988,  0.100000001
    273,          0.5,  0.100000001
    274,         -0.5,  0.149999991
    275, -0.449999988,  0.150000006
    276, -0.400000006,  0.150000006
    277, -0.349999994,  0.150000006
    278, -0.300000012,  0.150000006
    279,        -0.25,  0.150000006
    280, -0.200000003,  0.150000006
    281, -0.150000006,  0.150000006
    282, -0.100000001,  0.150000006
    283, -0.0500000007,  0.150000006
    284,           0.,  0.150000006
    285, 0.0500000007,  0.150000006
    286,  0.100000001,  0.150000006
    287,  0.150000006,  0.150000006
    288,  0.200000003,  0.150000006
    289,         0.25,  0.150000006
    290,  0.300000012,  0.150000006
    291,  0.349999994,  0.150000006
    292,  0.400000006,  0.150000006
    293,  0.449999988,  0.149999991
    294,          0.5,  0.149999991
    295,         -0.5,  0.200000003
    296, -0.449999988,  0.200000003
    297, -0.400000006,  0.200000003
    298, -0.349999994,  0.200000003
    299, -0.300000012,  0.200000003
    300,        -0.25,  0.200000003
    301, -0.200000003,  0.200000003
    302, -0.150000006,  0.200000003
    303, -0.100000001,  0.200000003
    304, -0.0500000007,  0.200000003
    305,           0.,  0.200000003
    306, 0.0500000007,  0.200000003
    307,  0.100000001,  0.200000003
    308,  0.150000006,  0.200000003
    309,  0.200000003,  0.200000003
    310,         0.25,  0.200000003
    311,  0.300000012,  0.200000003
    312,  0.349999994,  0.200000003
    313,  0.400000006,  0.200000003
    314,  0.449999988,  0.200000003
    315,          0.5,  0.200000003
    316,         -0.5,         0.25
    317, -0.449999988,         0.25
    318, -0.400000006,         0.25
    319, -0.349999994,         0.25
    320, -0.300000012,         0.25
    321,        -0.25,         0.25
    322, -0.200000003,         0.25
    323, -0.150000006,         0.25
    324, -0.100000001,         0.25
    325, -0.0500000007,         0.25
    326,           0.,         0.25
    327, 0.0500000007,         0.25
    328,  0.100000001,         0.25
    329,  0.150000006,         0.25
    330,  0.200000003,         0.25
    331,         0.25,         0.25
    332,  0.300000012,         0.25
    333,  0.349999994,         0.25
    334,  0.400000006,         0.25
    335,  0.449999988,         0.25
    336,          0.5,         0.25
    337,         -0.5,  0.299999982
    338, -0.449999988,  0.299999982
    339, -0.400000006,  0.299999982
    340, -0.349999994,  0.299999982
    341, -0.300000012,  0.299999982
    342,        -0.25,  0.299999982
    343, -0.200000003,  0.299999982
    344, -0.150000006,  0.299999982
    345, -0.100000001,  0.299999982
    346, -0.0500000007,  0.299999982
    347,           0.,  0.299999982
    348, 0.0500000007,  0.299999982
    349,  0.100000001,  0.299999982
    350,  0.150000006,  0.299999982
    351,  0.200000003,  0.299999982
    352,         0.25,  0.299999982
    353,  0.300000012,  0.299999982
    354,  0.349999994,  0.299999982
    355,  0.400000006,  0.299999982
    356,  0.449999988,  0.299999982
    357,          0.5,  0.299999982
    358,         -0.5,  0.349999994
    359, -0.449999988,  0.349999994
    360, -0.400000006,  0.349999994
    361, -0.349999994,  0.349999994
    362, -0.300000012,  0.349999994
    363,        -0.25,  0.349999994
    364, -0.200000003,  0.349999994
    365, -0.150000006,  0.349999994
    366, -0.100000001,  0.349999994
    367, -0.0500000007,  0.349999994
    368,           0.,  0.349999994
    369, 0.0500000007,  0.349999994
    370,  0.100000001,  0.349999994
    371,  0.150000006,  0.349999994
    372,  0.200000003,  0.349999994
    373,         0.25,  0.349999994
    374,  0.300000012,  0.349999994
    375,  0.349999994,  0.349999994
    376,  0.400000006,  0.349999994
    377,  0.449999988,  0.349999994
    378,          0.5,  0.349999994
    379,         -0.5,  0.400000006
    380, -0.449999988,  0.399999976
    381, -0.400000006,  0.399999976
    382, -0.349999994,  0.399999976
    383, -0.300000012,  0.399999976
    384,        -0.25,  0.399999976
    385, -0.200000003,  0.399999976
    386, -0.150000006,  0.399999976
    387, -0.100000001,  0.399999976
    388, -0.0500000007,  0.399999976
    389,           0.,  0.399999976
    390, 0.0500000007,  0.399999976
    391,  0.100000001,  0.399999976
    392,  0.150000006,  0.399999976
    393,  0.200000003,  0.399999976
    394,         0.25,  0.399999976
    395,  0.300000012,  0.399999976
    396,  0.349999994,  0.399999976
    397,  0.400000006,  0.399999976
    398,  0.449999988,  0.399999976
    399,          0.5,  0.400000006
    400,         -0.5,  0.450000018
    401, -0.450000018,  0.449999988
    402, -0.400000006,  0.449999988
    403, -0.349999994,  0.449999988
    404, -0.299999982,  0.449999988
    405, -0.249999985,  0.449999988
    406, -0.200000003,  0.449999988
    407, -0.150000006,  0.449999988
    408, -0.100000001,  0.449999988
    409, -0.0500000007,  0.449999988
    410,           0.,  0.449999988
    411, 0.0500000007,  0.449999988
    412,  0.100000001,  0.449999988
    413,  0.149999991,  0.449999988
    414,  0.200000003,  0.449999988
    415,         0.25,  0.449999988
    416,  0.299999982,  0.449999988
    417,  0.349999994,  0.449999988
    418,  0.400000006,  0.449999988
    419,  0.450000018,  0.449999988
    420,          0.5,  0.450000018
    421,         -0.5,          0.5
    422, -0.450000018,          0.5
    423, -0.400000006,          0.5
    424, -0.349999994,          0.5
    425, -0.299999982,          0.5
    426,        -0.25,          0.5
    427, -0.200000003,          0.5
    428, -0.150000006,          0.5
    429, -0.100000001,          0.5
    430, -0.0500000007,          0.5
    431,           0.,          0.5
    432, 0.0500000007,          0.5
    433,  0.100000001,          0.5
    434,  0.149999991,          0.5
    435,  0.200000003,          0.5
    436,         0.25,          0.5
    437,  0.299999982,          0.5
    438,  0.349999994,          0.5
    439,  0.400000006,          0.5
    440,  0.450000018,          0.5
    441,          0.5,          0.5
